Training Example ID,Real/Sim Data,SceneID,Object Config,Locative Preposition,Response Score
84479,sim,74,down-front,on top,1
84480,sim,74,up-back,on top,7
84481,real,74,up-front,on top,7
84482,sim,74,down-back,on top,1
84483,sim,74,down-front,on top,1
84484,sim,74,up-back,on top,7
84485,real,74,up-front,on top,1
84486,sim,74,down-back,on top,1
84487,sim,74,down-front,on top,1
84488,sim,74,up-back,on top,1
84489,real,74,up-front,on top,1
84490,sim,74,down-back,on top,1
84491,sim,74,down-front,on top,1
84492,sim,74,up-back,on top,1
84493,real,74,up-front,on top,1
84494,sim,74,down-back,on top,1
84495,sim,74,down-front,on top,1
84496,sim,74,up-back,on top,1
84497,real,74,up-front,on top,7
84498,sim,74,down-back,on top,1
84499,sim,74,down-front,on top,1
84500,sim,74,up-back,on top,7
84501,real,74,up-front,over,6
84502,sim,74,down-back,over,1
84503,sim,74,down-front,over,1
84504,sim,74,up-back,over,6
84505,real,74,up-front,over,6
84506,sim,74,down-back,over,1
84507,sim,74,down-front,over,1
84508,sim,74,up-back,over,6
84509,real,74,up-front,over,3
84510,sim,74,down-back,over,1
84511,sim,74,down-front,over,1
84512,sim,74,up-back,over,3
84513,real,74,up-front,over,7
84514,sim,74,down-back,over,1
84515,sim,74,down-front,over,1
84516,sim,74,up-back,over,7
84517,real,74,up-front,over,7
84518,sim,74,down-back,over,1
84519,sim,74,down-front,over,1
84520,sim,74,up-back,over,7
84521,real,74,up-front,over,1
84522,sim,74,down-back,over,1
84523,sim,74,down-front,over,1
84524,sim,74,up-back,over,1
84525,real,74,up-front,over,6
84526,sim,74,down-back,over,1
84527,sim,74,down-front,over,1
84528,sim,74,up-back,over,6
84529,real,74,up-front,over,6
84530,sim,74,down-back,over,1
84531,sim,74,down-front,over,1
84532,sim,74,up-back,over,6
84533,real,74,up-front,over,7
84534,sim,74,down-back,over,1
84535,sim,74,down-front,over,1
84536,sim,74,up-back,over,7
84537,real,74,up-front,over,1
84538,sim,74,down-back,over,1
84539,sim,74,down-front,over,1
84540,sim,74,up-back,over,1
84541,real,74,up-front,over,6
84542,sim,74,down-back,over,1
84543,sim,74,down-front,over,1
84544,sim,74,up-back,over,6
84545,real,74,up-front,over,4
84546,sim,74,down-back,over,1
84547,sim,74,down-front,over,1
84548,sim,74,up-back,over,4
84549,real,74,up-front,over,5
84550,sim,74,down-back,over,1
84551,sim,74,down-front,over,1
84552,sim,74,up-back,over,5
84553,real,74,up-front,over,5
84554,sim,74,down-back,over,1
84555,sim,74,down-front,over,1
84556,sim,74,up-back,over,5
84557,real,74,up-front,over,1
84558,sim,74,down-back,over,1
84559,sim,74,down-front,over,1
84560,sim,74,up-back,over,1
84561,real,74,up-front,over,5
84562,sim,74,down-back,over,1
84563,sim,74,down-front,over,1
84564,sim,74,up-back,over,5
84565,real,74,up-front,over,1
84566,sim,74,down-back,over,1
84567,sim,74,down-front,over,1
84568,sim,74,up-back,over,1
84569,real,74,up-front,over,1
84570,sim,74,down-back,over,1
84571,sim,74,down-front,over,1
84572,sim,74,up-back,over,1
84573,real,74,up-front,over,6
84574,sim,74,down-back,over,1
84575,sim,74,down-front,over,1
84576,sim,74,up-back,over,6
84577,real,74,up-front,over,7
84578,sim,74,down-back,over,1
84579,sim,74,down-front,over,1
84580,sim,74,up-back,over,7
84581,real,74,up-front,over,7
84582,sim,74,down-back,over,1
84583,sim,74,down-front,over,1
84584,sim,74,up-back,over,7
84585,real,74,up-front,over,4
84586,sim,74,down-back,over,1
84587,sim,74,down-front,over,1
84588,sim,74,up-back,over,4
84589,real,74,up-front,over,1
84590,sim,74,down-back,over,1
84591,sim,74,down-front,over,1
84592,sim,74,up-back,over,1
84593,real,74,up-front,over,5
84594,sim,74,down-back,over,1
84595,sim,74,down-front,over,1
84596,sim,74,up-back,over,5
84597,real,74,up-front,over,6
84598,sim,74,down-back,over,1
84599,sim,74,down-front,over,1
84600,sim,74,up-back,over,6
84601,real,74,up-front,near,6
84602,sim,74,down-back,near,6
84603,sim,74,down-front,near,6
84604,sim,74,up-back,near,6
84605,real,74,up-front,near,5
84606,sim,74,down-back,near,5
84607,sim,74,down-front,near,5
84608,sim,74,up-back,near,5
84609,real,74,up-front,near,7
84610,sim,74,down-back,near,7
84611,sim,74,down-front,near,7
84612,sim,74,up-back,near,7
84613,real,74,up-front,near,6
84614,sim,74,down-back,near,6
84615,sim,74,down-front,near,6
84616,sim,74,up-back,near,6
84617,real,74,up-front,near,4
84618,sim,74,down-back,near,4
84619,sim,74,down-front,near,4
84620,sim,74,up-back,near,4
84621,real,74,up-front,near,6
84622,sim,74,down-back,near,6
84623,sim,74,down-front,near,6
84624,sim,74,up-back,near,6
84625,real,74,up-front,near,6
84626,sim,74,down-back,near,6
84627,sim,74,down-front,near,6
84628,sim,74,up-back,near,6
84629,real,74,up-front,near,5
84630,sim,74,down-back,near,5
84631,sim,74,down-front,near,5
84632,sim,74,up-back,near,5
84633,real,74,up-front,near,7
84634,sim,74,down-back,near,7
84635,sim,74,down-front,near,7
84636,sim,74,up-back,near,7
84637,real,74,up-front,near,5
84638,sim,74,down-back,near,5
84639,sim,74,down-front,near,5
84640,sim,74,up-back,near,5
84641,real,74,up-front,near,6
84642,sim,74,down-back,near,6
84643,sim,74,down-front,near,6
84644,sim,74,up-back,near,6
84645,real,74,up-front,near,7
84646,sim,74,down-back,near,7
84647,sim,74,down-front,near,7
84648,sim,74,up-back,near,7
84649,real,74,up-front,near,5
84650,sim,74,down-back,near,5
84651,sim,74,down-front,near,5
84652,sim,74,up-back,near,5
84653,real,74,up-front,near,6
84654,sim,74,down-back,near,6
84655,sim,74,down-front,near,6
84656,sim,74,up-back,near,6
84657,real,74,up-front,near,1
84658,sim,74,down-back,near,1
84659,sim,74,down-front,near,1
84660,sim,74,up-back,near,1
84661,real,74,up-front,near,4
84662,sim,74,down-back,near,4
84663,sim,74,down-front,near,4
84664,sim,74,up-back,near,4
84665,real,74,up-front,near,6
84666,sim,74,down-back,near,6
84667,sim,74,down-front,near,6
84668,sim,74,up-back,near,6
84669,real,74,up-front,near,1
84670,sim,74,down-back,near,1
84671,sim,74,down-front,near,1
84672,sim,74,up-back,near,1
84673,real,74,up-front,near,7
84674,sim,74,down-back,near,7
84675,sim,74,down-front,near,7
84676,sim,74,up-back,near,7
84677,real,74,up-front,near,7
84678,sim,74,down-back,near,7
84679,sim,74,down-front,near,7
84680,sim,74,up-back,near,7
84681,real,74,up-front,near,7
84682,sim,74,down-back,near,7
84683,sim,74,down-front,near,7
84684,sim,74,up-back,near,7
84685,real,74,up-front,near,5
84686,sim,74,down-back,near,5
84687,sim,74,down-front,near,5
84688,sim,74,up-back,near,5
84689,real,74,up-front,near,4
84690,sim,74,down-back,near,4
84691,sim,74,down-front,near,4
84692,sim,74,up-back,near,4
84693,real,74,up-front,near,4
84694,sim,74,down-back,near,4
84695,sim,74,down-front,near,4
84696,sim,74,up-back,near,4
84697,real,74,up-front,near,4
84698,sim,74,down-back,near,4
84699,sim,74,down-front,near,4
84700,sim,74,up-back,near,4
84701,real,74,up-front,next,6
84702,sim,74,down-back,next,6
84703,sim,74,down-front,next,6
84704,sim,74,up-back,next,6
84705,real,74,up-front,next,5
84706,sim,74,down-back,next,5
84707,sim,74,down-front,next,5
84708,sim,74,up-back,next,5
84709,real,74,up-front,next,6
84710,sim,74,down-back,next,6
84711,sim,74,down-front,next,6
84712,sim,74,up-back,next,6
84713,real,74,up-front,next,6
84714,sim,74,down-back,next,6
84715,sim,74,down-front,next,6
84716,sim,74,up-back,next,6
84717,real,74,up-front,next,4
84718,sim,74,down-back,next,4
84719,sim,74,down-front,next,4
84720,sim,74,up-back,next,4
84721,real,74,up-front,next,4
84722,sim,74,down-back,next,4
84723,sim,74,down-front,next,4
84724,sim,74,up-back,next,4
84725,real,74,up-front,next,3
84726,sim,74,down-back,next,3
84727,sim,74,down-front,next,3
84728,sim,74,up-back,next,3
84729,real,74,up-front,next,1
84730,sim,74,down-back,next,1
84731,sim,74,down-front,next,1
84732,sim,74,up-back,next,1
84733,real,74,up-front,next,1
84734,sim,74,down-back,next,1
84735,sim,74,down-front,next,1
84736,sim,74,up-back,next,1
84737,real,74,up-front,next,1
84738,sim,74,down-back,next,1
84739,sim,74,down-front,next,1
84740,sim,74,up-back,next,1
84741,real,74,up-front,next,6
84742,sim,74,down-back,next,6
84743,sim,74,down-front,next,6
84744,sim,74,up-back,next,6
84745,real,74,up-front,next,7
84746,sim,74,down-back,next,7
84747,sim,74,down-front,next,7
84748,sim,74,up-back,next,7
84749,real,74,up-front,next,5
84750,sim,74,down-back,next,5
84751,sim,74,down-front,next,5
84752,sim,74,up-back,next,5
84753,real,74,up-front,next,3
84754,sim,74,down-back,next,3
84755,sim,74,down-front,next,3
84756,sim,74,up-back,next,3
84757,real,74,up-front,next,1
84758,sim,74,down-back,next,1
84759,sim,74,down-front,next,1
84760,sim,74,up-back,next,1
84761,real,74,up-front,next,4
84762,sim,74,down-back,next,4
84763,sim,74,down-front,next,4
84764,sim,74,up-back,next,4
84765,real,74,up-front,next,1
84766,sim,74,down-back,next,1
84767,sim,74,down-front,next,1
84768,sim,74,up-back,next,1
84769,real,74,up-front,next,1
84770,sim,74,down-back,next,1
84771,sim,74,down-front,next,1
84772,sim,74,up-back,next,1
84773,real,74,up-front,next,1
84774,sim,74,down-back,next,1
84775,sim,74,down-front,next,1
84776,sim,74,up-back,next,1
84777,real,74,up-front,next,4
84778,sim,74,down-back,next,4
84779,sim,74,down-front,next,4
84780,sim,74,up-back,next,4
84781,real,74,up-front,next,1
84782,sim,74,down-back,next,1
84783,sim,74,down-front,next,1
84784,sim,74,up-back,next,1
84785,real,74,up-front,next,1
84786,sim,74,down-back,next,1
84787,sim,74,down-front,next,1
84788,sim,74,up-back,next,1
84789,real,74,up-front,next,4
84790,sim,74,down-back,next,4
84791,sim,74,down-front,next,4
84792,sim,74,up-back,next,4
84793,real,74,up-front,next,5
84794,sim,74,down-back,next,5
84795,sim,74,down-front,next,5
84796,sim,74,up-back,next,5
84797,real,74,up-front,next,1
84798,sim,74,down-back,next,1
84799,sim,74,down-front,next,1
84800,sim,74,up-back,next,1
84801,real,75,up-front,above,4
84802,sim,75,up-front,below,1
84803,sim,75,down-back,above,1
84804,sim,75,down-back,below,4
84805,sim,75,down-front,above,1
84806,sim,75,down-front,below,4
84807,sim,75,up-back,above,4
84808,sim,75,up-back,below,1
84809,real,75,up-front,above,6
84810,sim,75,up-front,below,1
84811,sim,75,down-back,above,1
84812,sim,75,down-back,below,6
84813,sim,75,down-front,above,1
84814,sim,75,down-front,below,6
84815,sim,75,up-back,above,6
84816,sim,75,up-back,below,1
84817,real,75,up-front,above,5
84818,sim,75,up-front,below,1
84819,sim,75,down-back,above,1
84820,sim,75,down-back,below,5
84821,sim,75,down-front,above,1
84822,sim,75,down-front,below,5
84823,sim,75,up-back,above,5
84824,sim,75,up-back,below,1
84825,real,75,up-front,above,7
84826,sim,75,up-front,below,1
84827,sim,75,down-back,above,1
84828,sim,75,down-back,below,7
84829,sim,75,down-front,above,1
84830,sim,75,down-front,below,7
84831,sim,75,up-back,above,7
84832,sim,75,up-back,below,1
84833,real,75,up-front,above,7
84834,sim,75,up-front,below,1
84835,sim,75,down-back,above,1
84836,sim,75,down-back,below,7
84837,sim,75,down-front,above,1
84838,sim,75,down-front,below,7
84839,sim,75,up-back,above,7
84840,sim,75,up-back,below,1
84841,real,75,up-front,above,7
84842,sim,75,up-front,below,1
84843,sim,75,down-back,above,1
84844,sim,75,down-back,below,7
84845,sim,75,down-front,above,1
84846,sim,75,down-front,below,7
84847,sim,75,up-back,above,7
84848,sim,75,up-back,below,1
84849,real,75,up-front,above,7
84850,sim,75,up-front,below,1
84851,sim,75,down-back,above,1
84852,sim,75,down-back,below,7
84853,sim,75,down-front,above,1
84854,sim,75,down-front,below,7
84855,sim,75,up-back,above,7
84856,sim,75,up-back,below,1
84857,real,75,up-front,above,6
84858,sim,75,up-front,below,1
84859,sim,75,down-back,above,1
84860,sim,75,down-back,below,6
84861,sim,75,down-front,above,1
84862,sim,75,down-front,below,6
84863,sim,75,up-back,above,6
84864,sim,75,up-back,below,1
84865,real,75,up-front,above,7
84866,sim,75,up-front,below,1
84867,sim,75,down-back,above,1
84868,sim,75,down-back,below,7
84869,sim,75,down-front,above,1
84870,sim,75,down-front,below,7
84871,sim,75,up-back,above,7
84872,sim,75,up-back,below,1
84873,real,75,up-front,above,6
84874,sim,75,up-front,below,1
84875,sim,75,down-back,above,1
84876,sim,75,down-back,below,6
84877,sim,75,down-front,above,1
84878,sim,75,down-front,below,6
84879,sim,75,up-back,above,6
84880,sim,75,up-back,below,1
84881,real,75,up-front,above,7
84882,sim,75,up-front,below,1
84883,sim,75,down-back,above,1
84884,sim,75,down-back,below,7
84885,sim,75,down-front,above,1
84886,sim,75,down-front,below,7
84887,sim,75,up-back,above,7
84888,sim,75,up-back,below,1
84889,real,75,up-front,above,7
84890,sim,75,up-front,below,1
84891,sim,75,down-back,above,1
84892,sim,75,down-back,below,7
84893,sim,75,down-front,above,1
84894,sim,75,down-front,below,7
84895,sim,75,up-back,above,7
84896,sim,75,up-back,below,1
84897,real,75,up-front,above,6
84898,sim,75,up-front,below,1
84899,sim,75,down-back,above,1
84900,sim,75,down-back,below,6
84901,sim,75,down-front,above,1
84902,sim,75,down-front,below,6
84903,sim,75,up-back,above,6
84904,sim,75,up-back,below,1
84905,real,75,up-front,above,5
84906,sim,75,up-front,below,1
84907,sim,75,down-back,above,1
84908,sim,75,down-back,below,5
84909,sim,75,down-front,above,1
84910,sim,75,down-front,below,5
84911,sim,75,up-back,above,5
84912,sim,75,up-back,below,1
84913,real,75,up-front,above,7
84914,sim,75,up-front,below,1
84915,sim,75,down-back,above,1
84916,sim,75,down-back,below,7
84917,sim,75,down-front,above,1
84918,sim,75,down-front,below,7
84919,sim,75,up-back,above,7
84920,sim,75,up-back,below,1
84921,real,75,up-front,above,6
84922,sim,75,up-front,below,1
84923,sim,75,down-back,above,1
84924,sim,75,down-back,below,6
84925,sim,75,down-front,above,1
84926,sim,75,down-front,below,6
84927,sim,75,up-back,above,6
84928,sim,75,up-back,below,1
84929,real,75,up-front,above,7
84930,sim,75,up-front,below,1
84931,sim,75,down-back,above,1
84932,sim,75,down-back,below,7
84933,sim,75,down-front,above,1
84934,sim,75,down-front,below,7
84935,sim,75,up-back,above,7
84936,sim,75,up-back,below,1
84937,real,75,up-front,above,7
84938,sim,75,up-front,below,1
84939,sim,75,down-back,above,1
84940,sim,75,down-back,below,7
84941,sim,75,down-front,above,1
84942,sim,75,down-front,below,7
84943,sim,75,up-back,above,7
84944,sim,75,up-back,below,1
84945,real,75,up-front,above,6
84946,sim,75,up-front,below,1
84947,sim,75,down-back,above,1
84948,sim,75,down-back,below,6
84949,sim,75,down-front,above,1
84950,sim,75,down-front,below,6
84951,sim,75,up-back,above,6
84952,sim,75,up-back,below,1
84953,real,75,up-front,above,7
84954,sim,75,up-front,below,1
84955,sim,75,down-back,above,1
84956,sim,75,down-back,below,7
84957,sim,75,down-front,above,1
84958,sim,75,down-front,below,7
84959,sim,75,up-back,above,7
84960,sim,75,up-back,below,1
84961,real,75,up-front,above,6
84962,sim,75,up-front,below,1
84963,sim,75,down-back,above,1
84964,sim,75,down-back,below,6
84965,sim,75,down-front,above,1
84966,sim,75,down-front,below,6
84967,sim,75,up-back,above,6
84968,sim,75,up-back,below,1
84969,real,75,up-front,above,6
84970,sim,75,up-front,below,1
84971,sim,75,down-back,above,1
84972,sim,75,down-back,below,6
84973,sim,75,down-front,above,1
84974,sim,75,down-front,below,6
84975,sim,75,up-back,above,6
84976,sim,75,up-back,below,1
84977,real,75,up-front,above,5
84978,sim,75,up-front,below,1
84979,sim,75,down-back,above,1
84980,sim,75,down-back,below,5
84981,sim,75,down-front,above,1
84982,sim,75,down-front,below,5
84983,sim,75,up-back,above,5
84984,sim,75,up-back,below,1
84985,real,75,up-front,above,6
84986,sim,75,up-front,below,1
84987,sim,75,down-back,above,1
84988,sim,75,down-back,below,6
84989,sim,75,down-front,above,1
84990,sim,75,down-front,below,6
84991,sim,75,up-back,above,6
84992,sim,75,up-back,below,1
84993,real,75,up-front,above,7
84994,sim,75,up-front,below,1
84995,sim,75,down-back,above,1
84996,sim,75,down-back,below,7
84997,sim,75,down-front,above,1
84998,sim,75,down-front,below,7
84999,sim,75,up-back,above,7
85000,sim,75,up-back,below,1
85001,real,75,up-front,against,1
85002,sim,75,down-back,against,1
85003,sim,75,down-front,against,1
85004,sim,75,up-back,against,1
85005,real,75,up-front,against,2
85006,sim,75,down-back,against,2
85007,sim,75,down-front,against,2
85008,sim,75,up-back,against,2
85009,real,75,up-front,against,1
85010,sim,75,down-back,against,1
85011,sim,75,down-front,against,1
85012,sim,75,up-back,against,1
85013,real,75,up-front,against,1
85014,sim,75,down-back,against,1
85015,sim,75,down-front,against,1
85016,sim,75,up-back,against,1
85017,real,75,up-front,against,1
85018,sim,75,down-back,against,1
85019,sim,75,down-front,against,1
85020,sim,75,up-back,against,1
85021,real,75,up-front,against,1
85022,sim,75,down-back,against,1
85023,sim,75,down-front,against,1
85024,sim,75,up-back,against,1
85025,real,75,up-front,against,1
85026,sim,75,down-back,against,1
85027,sim,75,down-front,against,1
85028,sim,75,up-back,against,1
85029,real,75,up-front,against,1
85030,sim,75,down-back,against,1
85031,sim,75,down-front,against,1
85032,sim,75,up-back,against,1
85033,real,75,up-front,against,1
85034,sim,75,down-back,against,1
85035,sim,75,down-front,against,1
85036,sim,75,up-back,against,1
85037,real,75,up-front,against,1
85038,sim,75,down-back,against,1
85039,sim,75,down-front,against,1
85040,sim,75,up-back,against,1
85041,real,75,up-front,against,3
85042,sim,75,down-back,against,3
85043,sim,75,down-front,against,3
85044,sim,75,up-back,against,3
85045,real,75,up-front,against,1
85046,sim,75,down-back,against,1
85047,sim,75,down-front,against,1
85048,sim,75,up-back,against,1
85049,real,75,up-front,against,1
85050,sim,75,down-back,against,1
85051,sim,75,down-front,against,1
85052,sim,75,up-back,against,1
85053,real,75,up-front,against,1
85054,sim,75,down-back,against,1
85055,sim,75,down-front,against,1
85056,sim,75,up-back,against,1
85057,real,75,up-front,against,1
85058,sim,75,down-back,against,1
85059,sim,75,down-front,against,1
85060,sim,75,up-back,against,1
85061,real,75,up-front,against,1
85062,sim,75,down-back,against,1
85063,sim,75,down-front,against,1
85064,sim,75,up-back,against,1
85065,real,75,up-front,against,1
85066,sim,75,down-back,against,1
85067,sim,75,down-front,against,1
85068,sim,75,up-back,against,1
85069,real,75,up-front,against,5
85070,sim,75,down-back,against,5
85071,sim,75,down-front,against,5
85072,sim,75,up-back,against,5
85073,real,75,up-front,against,1
85074,sim,75,down-back,against,1
85075,sim,75,down-front,against,1
85076,sim,75,up-back,against,1
85077,real,75,up-front,against,1
85078,sim,75,down-back,against,1
85079,sim,75,down-front,against,1
85080,sim,75,up-back,against,1
85081,real,75,up-front,against,1
